source_id,target_id,year
98549,92610,2010
106404,88569,2010
106404,106297,2010
104439,99552,2010
90483,90011,2010
90483,90362,2010
105382,98441,2010
105382,104442,2010
105382,104838,2010
102447,96977,2010
102447,102353,2010
110883,105252,2010
96107,96042,2010
100180,97521,2010
107645,104858,2010
91768,90841,2010
99358,89765,2010
110929,109027,2010
110929,109246,2010
110929,109769,2010
110929,109876,2010
112914,87188,2010
112914,89375,2010
112914,101764,2010
112914,107043,2010
112914,107960,2010
112914,109026,2010
112914,109876,2010
112914,111103,2010
112914,112257,2010
105228,102037,2010
105228,104585,2010
105228,104880,2010
94244,91250,2010
94244,91725,2010
94244,92685,2010
94244,93667,2010
148480,96405,2010
148480,111772,2010
148480,111840,2010
148480,112522,2010
148480,145709,2010
148480,145752,2010
96279,94803,2010
96279,95911,2010
799983,112742,2012
145748,1991818,2010
99476,2481231,2010
108334,105116,2010
108334,107235,2010
97891,97296,2010
97891,97756,2010
100704,99159,2010
101816,96042,2010
101816,99031,2010
101816,100817,2010
102693,92692,2010
102693,102631,2010
102693,2620995,2010
95906,91498,2010
94614,93942,2010
96629,96557,2010
103981,99820,2010
103981,103368,2010
103981,103702,2010
103981,103850,2010
103981,103974,2010
111545,106449,2010
111545,107034,2010
111545,108590,2010
111545,110093,2010
111545,110315,2010
111545,110657,2010
108764,102847,2010
109876,101682,2010
109876,101764,2010
109876,105880,2010
109876,106865,2010
109876,107235,2010
109876,107872,2010
102369,93671,2010
102369,96961,2010
102369,98071,2010
102369,102148,2010
107491,103020,2010
107491,103352,2010
107491,106805,2010
107491,107223,2010
118334,106127,2010
118334,108227,2010
118334,109573,2010
118334,109949,2010
118334,112144,2010
118334,2620957,2010
104317,100010,2010
104317,103217,2010
89476,87384,2010
112739,100987,2010
112739,102963,2010
112739,109509,2010
112739,112261,2010
112739,112450,2010
98267,94793,2010
109525,105547,2010
109525,106259,2010
109525,108334,2010
109525,108590,2010
109525,108713,2010
109525,109088,2010
109525,109207,2010
109525,109270,2010
109525,109401,2010
91945,89476,2010
103128,98695,2010
103128,102738,2010
103128,103020,2010
97192,96281,2010
97192,96326,2010
90657,89047,2010
104747,98247,2010
104747,99524,2010
104747,100987,2010
104747,102719,2010
104747,103562,2010
104747,103579,2010
104747,103915,2010
103082,101924,2010
103082,102467,2010
103082,102779,2010
103082,1218943,2010
107868,105803,2010
95005,91904,2010
95005,92241,2010
112693,97242,2010
101545,97223,2010
101545,100207,2010
101545,100476,2010
112386,107900,2010
112386,108119,2010
112386,110067,2010
112386,110303,2010
112386,110641,2010
112386,111250,2010
112386,112016,2010
112386,112298,2010
98322,95012,2010
98322,98227,2010
620566,87079,2012
620566,90894,2012
620566,96405,2012
620566,112128,2012
620566,118359,2012
620566,118436,2012
620566,122265,2012
620566,145119,2012
620566,145924,2012
620566,2620886,2012
118271,112903,2010
89533,87599,2010
103597,101031,2010
103597,102830,2010
103597,103352,2010
103597,103391,2010
111953,108375,2010
111953,109303,2010
111953,109932,2010
110641,109207,2010
110641,109676,2010
99860,99572,2010
109030,107960,2010
101400,95766,2010
101400,100944,2010
104602,92871,2010
104602,101836,2010
95140,87844,2010
2764117,89476,2014
2764117,92187,2014
2764117,98932,2014
92685,91250,2010
98288,96326,2010
98288,97347,2010
98288,97668,2010
98288,2481285,2010
108271,107612,2010
1208060,94784,2013
94301,2487561,2010
105443,100457,2010
102386,97813,2010
109899,91904,2010
109899,103333,2010
109933,98251,2010
109933,100933,2010
109933,101616,2010
109933,102597,2010
109933,103386,2010
109933,103451,2010
109933,104839,2010
109933,106613,2010
109933,107223,2010
109933,107833,2010
96296,87668,2010
96296,89266,2010
96296,90302,2010
96296,94842,2010
96296,95654,2010
96296,95971,2010
105013,103915,2010
105013,104547,2010
105013,104897,2010
89860,89749,2010
95793,88499,2010
95793,92332,2010
95793,92515,2010
95793,93562,2010
95793,94946,2010
102806,101590,2010
102806,1292673,2010
103714,101764,2010
94881,92484,2010
94881,93866,2010
94881,2009288,2010
110138,103597,2010
110138,107869,2010
110138,109698,2010
110138,110067,2010
112105,103447,2010
112105,105985,2010
112105,110293,2010
112105,110876,2010
112105,110990,2010
112105,111293,2010
145877,96405,2010
145877,111820,2010
145877,118031,2010
145877,118158,2010
145877,145713,2010
106516,104907,2010
97254,88266,2010
103344,98498,2010
103344,100817,2010
104481,94585,2010
104481,97576,2010
104481,99932,2010
104481,100656,2010
101379,92847,2010
101379,100093,2010
101379,100421,2010
1270882,87055,2013
217702,93847,2011
217702,96405,2011
217702,799994,2011
110092,89476,2010
110092,102344,2010
110092,109964,2010
100991,96424,2010
95639,92702,2010
118158,87254,2010
118158,102703,2010
118158,106405,2010
118158,108089,2010
118158,110753,2010
118158,110990,2010
118158,118031,2010
106146,101247,2010
106146,104823,2010
106146,105662,2010
101683,93580,2010
94182,89476,2010
94182,89944,2010
94182,92515,2010
94182,93348,2010
100138,92755,2010
100138,94291,2010
102105,101031,2010
92955,89303,2010
85793,85551,2010
2620701,105377,2013
107307,105382,2010
107307,105911,2010
94478,88284,2010
94478,90180,2010
100568,87794,2010
100568,97582,2010
100568,99159,2010
100568,100211,2010
111683,103241,2010
111683,104253,2010
111683,108085,2010
111683,108322,2010
110991,104462,2010
110991,107468,2010
110991,108752,2010
1447601,94117,2013
108158,105547,2010
111379,108752,2010
111379,109932,2010
111379,111162,2010
111379,111293,2010
96015,91573,2010
96015,91772,2010
106845,103299,2010
106845,104272,2010
106845,104550,2010
106845,105194,2010
106845,105511,2010
106845,105984,2010
107757,1335001,2010
107242,100953,2010
107242,104547,2010
107242,106243,2010
100587,98142,2010
100587,98821,2010
100587,99876,2010
100587,100355,2010
104897,96594,2010
104897,100011,2010
104897,101436,2010
104897,101590,2010
104897,103237,2010
104897,103260,2010
104897,103915,2010
104897,104290,2010
104897,104291,2010
93702,88247,2010
92810,91339,2010
105785,105394,2010
102410,99682,2010
102410,102148,2010
112040,85642,2010
112040,97448,2010
112040,101894,2010
112040,103017,2010
112040,109499,2010
101396,90945,2010
101396,100533,2010
101396,100925,2010
97311,94478,2010
97311,94947,2010
104194,89047,2010
104194,98617,2010
104194,102387,2010
104194,103893,2010
103651,93082,2010
103651,103145,2010
103651,103411,2010
110587,103831,2010
110587,104842,2010
110587,106281,2010
110587,108135,2010
110587,108380,2010
110587,109568,2010
110587,110440,2010
96853,92610,2010
96853,94120,2010
1992717,111725,2013
103201,85802,2010
103201,93775,2010
145898,96405,2010
145898,109246,2010
101553,101513,2010
118288,118093,2010
118288,2620886,2010
90211,89532,2010
2620982,89227,2013
2620982,93515,2013
2620982,93892,2013
99933,93427,2010
99933,94730,2010
99933,94835,2010
99933,2516298,2010
109499,93112,2010
109499,97448,2010
109499,100528,2010
109499,101913,2010
109499,102580,2010
109499,103191,2010
109499,103914,2010
109499,108421,2010
105843,88661,2010
105843,95356,2010
105843,95815,2010
105843,101836,2010
105843,102518,2010
104751,104589,2010
103094,89565,2010
103094,95818,2010
103094,96151,2010
103094,99513,2010
103094,100752,2010
103094,100972,2010
103094,101114,2010
103094,101694,2010
103094,101924,2010
103094,102743,2010
97184,89749,2010
2781442,95639,2015
2781442,96405,2015
2781442,109420,2015
2781442,110379,2015
2781442,110972,2015
2781442,117845,2015
2781442,117940,2015
2781442,118375,2015
101103,94711,2010
110712,109898,2010
110712,110293,2010
104301,89476,2010
118322,104195,2010
118322,106079,2010
107487,91573,2010
107487,105859,2010
107487,107262,2010
100342,100314,2010
109860,106936,2010
109860,107872,2010
108772,87015,2010
108772,98066,2010
108772,100122,2010
108772,103282,2010
108772,106170,2010
108772,106629,2010
108772,107756,2010
108772,107917,2010
108772,108400,2010
108772,1087767,2010
111553,107038,2010
111553,109289,2010
111553,109925,2010
111553,110093,2010
94602,88661,2010
89933,89694,2010
91050,88122,2010
91050,90084,2010
97887,97491,2010
100712,99358,2010
100712,100293,2010
108322,104896,2010
108322,105091,2010
108322,107188,2010
108322,107235,2010
108322,107238,2010
108322,107901,2010
108322,108270,2010
127898,118509,2010
111103,94707,2010
111103,109026,2010
799995,100528,2012
799995,109499,2012
799995,118318,2012
799995,118363,2012
94252,90695,2010
93082,92779,2010
89876,89319,2010
89876,89732,2010
105005,102447,2010
105005,103915,2010
97868,93671,2010
97868,96002,2010
100207,97223,2010
93578,91772,2010
99175,90945,2010
99175,95770,2010
99175,96701,2010
99175,96865,2010
99175,97605,2010
109925,102129,2010
109925,106783,2010
109925,106865,2010
109925,108302,2010
109925,108898,2010
108637,89231,2010
111046,107716,2010
111046,110590,2010
117891,109765,2010
105455,100953,2010
105455,104205,2010
105455,105013,2010
107468,97385,2010
107468,104337,2010
107468,104462,2010
94317,92543,2010
94317,94183,2010
93128,92826,2010
101945,98066,2010
100657,99769,2010
107192,104803,2010
99525,90713,2010
106629,102095,2010
106629,103962,2010
106629,104225,2010
106629,106170,2010
106629,106367,2010
104614,103885,2010
101416,94802,2010
97491,97392,2010
98764,87891,2010
98764,97757,2010
109026,91573,2010
109026,101288,2010
109026,101764,2010
109026,103775,2010
109026,104642,2010
109026,106097,2010
109026,106392,2010
109026,107043,2010
109026,107960,2010
110657,89375,2010
110657,104696,2010
110657,104697,2010
110657,107034,2010
110657,107243,2010
111945,97192,2010
111945,99745,2010
111945,103597,2010
111945,105287,2010
111945,106074,2010
111945,108421,2010
111945,109509,2010
111945,111882,2010
111945,111932,2010
106279,102105,2010
106279,104788,2010
106279,105091,2010
106279,106259,2010
104244,103312,2010
104244,103902,2010
820895,96405,2013
820895,134723,2013
118267,104950,2010
118267,109436,2010
118267,117956,2010
92739,91338,2010
92739,91728,2010
106783,94454,2010
109476,104225,2010
109476,106080,2010
109476,108230,2010
112390,108302,2010
112390,110641,2010
98334,92743,2010
98334,97433,2010
98334,98066,2010
107741,106278,2010
107741,107014,2010
111695,107901,2010
111695,110925,2010
93201,90656,2010
105286,103915,2010
105286,104116,2010
105286,104117,2010
820745,96405,2013
820745,109952,2013
96453,89089,2010
96453,89840,2010
112810,108302,2010
112810,109676,2010
112810,110641,2010
112810,111250,2010
112810,112386,2010
112810,112387,2010
112810,112390,2010
112810,112693,2010
102113,99657,2010
92943,90969,2010
94194,90006,2010
96900,94726,2010
100987,99267,2010
100987,99524,2010
1156859,100379,2013
1156859,102715,2013
216806,96405,2011
216806,118460,2011
103352,91441,2010
103352,93935,2010
103352,94458,2010
103352,97691,2010
103352,99461,2010
103352,100698,2010
103352,102001,2010
103352,102041,2010
103352,102353,2010
103352,1292673,2010
104497,103368,2010
104497,103702,2010
104497,103981,2010
90587,89315,2010
90587,90011,2010
97242,88661,2010
97242,91573,2010
97242,92779,2010
97242,96598,2010
97242,96737,2010
145861,1991818,2010
103702,103368,2010
94897,94634,2010
802771,94291,2012
802771,96405,2012
802771,103870,2012
802771,105746,2012
802771,107235,2012
802771,109661,2012
802771,112607,2012
802771,112719,2012
802771,112774,2012
802771,118115,2012
108908,107917,2010
108908,108548,2010
108908,108661,2010
98158,96238,2010
90568,87983,2010
90568,89495,2010
103217,94842,2010
96845,96023,2010
89749,2620891,2010
97757,92312,2010
97757,93827,2010
97757,2516349,2010
104182,93519,2010
104182,94053,2010
104182,100178,2010
104182,103201,2010
104182,103260,2010
104182,103299,2010
104182,103542,2010
104182,1087618,2010
102955,99694,2010
102955,99732,2010
102955,100912,2010
1268548,110529,2013
1268548,112826,2013
90138,88231,2010
100968,100084,2010
97307,94793,2010
101380,93703,2010
101380,98764,2010
101380,100544,2010
101380,101226,2010
104478,90749,2010
104478,95992,2010
104478,102407,2010
104478,103391,2010
106445,104547,2010
106445,105253,2010
89319,89067,2010
145924,96405,2010
145924,118359,2010
145924,122265,2010
99749,99565,2010
137748,108990,2010
137748,110143,2010
137748,111904,2010
137748,111913,2010
137748,112693,2010
137748,130150,2010
137748,134735,2010
102406,95269,2010
102406,100247,2010
102406,101027,2010
102406,101441,2010
102406,101924,2010
107604,105091,2010
107604,105232,2010
107604,106405,2010
91683,91338,2010
91683,91637,2010
96146,89476,2010
96146,91945,2010
96146,93348,2010
96146,94182,2010
111380,107262,2010
92806,92191,2010
102056,101817,2010
104881,93850,2010
104881,96392,2010
91729,90641,2010
91729,90821,2010
107254,104550,2010
107254,104551,2010
110968,100694,2010
110968,103962,2010
110968,105546,2010
110968,108713,2010
110968,109529,2010
110968,109708,2010
145709,106845,2010
145709,109420,2010
145709,112903,2010
145709,118482,2010
111154,110441,2010
105547,92778,2010
105547,94602,2010
105547,97782,2010
105547,98362,2010
105547,99932,2010
105547,100708,2010
105547,101505,2010
105547,105232,2010
105547,1087658,2010
102282,91508,2010
102282,93427,2010
102282,94947,2010
96238,90945,2010
96238,96054,2010
91007,89708,2010
91007,90636,2010
102778,97872,2010
102778,97960,2010
102778,99877,2010
102778,100030,2010
102778,101694,2010
102778,102743,2010
107080,106852,2010
108375,91573,2010
108375,95662,2010
108375,99820,2010
108375,102125,2010
108375,103201,2010
108375,104272,2010
108375,105194,2010
108375,105224,2010
108375,105511,2010
108375,105731,2010
108375,106170,2010
108375,106628,2010
108375,106845,2010
108375,107262,2010
108375,107486,2010
99437,93108,2010
111504,102387,2010
111504,109207,2010
111504,109677,2010
111504,110548,2010
111504,110694,2010
111504,110749,2010
96668,86222,2010
96668,91315,2010
96668,91573,2010
96668,92702,2010
96668,94415,2010
96668,94842,2010
96668,95803,2010
89964,88565,2010
89964,89898,2010
95947,88498,2010
95947,88953,2010
95947,95526,2010
105117,101288,2010
105117,103797,2010
105117,103831,2010
105117,104090,2010
105117,104819,2010
105117,104842,2010
100315,93915,2010
100315,99071,2010
96392,91748,2010
96392,93558,2010
96392,94803,2010
109837,107235,2010
109837,108908,2010
109837,109207,2010
109837,109525,2010
110745,102503,2010
110745,108713,2010
110745,109303,2010
110745,110067,2010
110745,110085,2010
112778,110929,2010
112778,111123,2010
112778,112559,2010
103493,95793,2010
103493,98436,2010
104356,96238,2010
97429,89725,2010
97429,90051,2010
97429,95818,2010
97429,96652,2010
118375,112719,2010
118375,112867,2010
101154,92758,2010
101154,99174,2010
101154,99196,2010
112282,108284,2010
112282,109725,2010
112282,109949,2010
112282,110698,2010
98226,97393,2010
110315,99745,2010
110315,100010,2010
110315,103915,2010
110315,104480,2010
110315,109883,2010
110315,110251,2010
92781,89359,2010
93893,89175,2010
93893,91640,2010
93893,92369,2010
104706,101990,2010
101504,98791,2010
97583,91271,2010
98676,96278,2010
122264,97425,2010
122264,100505,2010
122264,101772,2010
109134,87720,2010
109134,91705,2010
109134,97687,2010
109134,102353,2010
109134,102742,2010
109134,108322,2010
109134,1694995,2010
91841,88499,2010
101011,100694,2010
98699,97741,2010
110600,85674,2010
110600,103939,2010
110600,110362,2010
111912,92076,2010
111912,93562,2010
111912,100457,2010
111912,102125,2010
111912,104248,2010
111912,104300,2010
111912,106097,2010
111912,106392,2010
111912,108115,2010
111912,109207,2010
111912,109924,2010
111912,111196,2010
104213,103470,2010
118230,85642,2010
118230,86721,2010
118230,101894,2010
118230,103780,2010
118230,104209,2010
118230,106873,2010
118230,108990,2010
118230,109564,2010
118230,112128,2010
118230,112261,2010
118230,118088,2010
118230,1087822,2010
101441,96097,2010
101441,101092,2010
106384,104209,2010
98733,88159,2010
98733,89354,2010
98733,94602,2010
99821,98549,2010
99821,99733,2010
95101,91695,2010
95101,91705,2010
95101,94989,2010
95101,1379538,2010
104643,90656,2010
104643,95117,2010
104643,103651,2010
103186,91482,2010
103186,96500,2010
103186,97306,2010
103186,98067,2010
103186,100197,2010
103186,101441,2010
103186,102145,2010
103186,102666,2010
103186,102963,2010
103186,103017,2010
91142,88713,2010
101912,101246,2010
96687,95639,2010
97995,93112,2010
108230,107960,2010
99572,89179,2010
99572,89660,2010
99572,90315,2010
99572,94069,2010
99572,95854,2010
99572,96449,2010
1443879,90790,2013
1443879,92240,2013
1443879,100303,2013
111011,107042,2010
111011,109067,2010
111011,109134,2010
111011,109436,2010
111011,110266,2010
111011,110905,2010
105402,102847,2010
105402,103646,2010
105402,103979,2010
105402,104663,2010
105402,104792,2010
94340,89378,2010
94340,91400,2010
94340,93431,2010
94340,93493,2010
94340,93562,2010
94340,93611,2010
94340,93915,2010
183480,96405,2011
183480,108640,2011
93485,89315,2010
93485,93221,2010
100250,94546,2010
100250,95879,2010
91512,90010,2010
109972,95101,2010
109972,99230,2010
109972,100457,2010
109972,102190,2010
109972,103260,2010
109972,108115,2010
109972,108990,2010
109972,109067,2010
109972,109134,2010
109972,109436,2010
99122,98816,2010
2959734,96405,2015
2959734,109728,2015
2959734,111904,2015
2959734,112329,2015
2959734,112888,2015
2959734,117872,2015
2959734,137749,2015
94710,93057,2010
94710,1446533,2010
102797,101545,2010
105052,101695,2010
95802,92702,2010
95802,92703,2010
95802,93057,2010
95802,1446533,2010
104090,92758,2010
104090,95357,2010
104090,97673,2010
104090,101816,2010
104090,101924,2010
101768,1292673,2010
103755,98857,2010
102847,91178,2010
102847,96824,2010
102847,98227,2010
102847,98379,2010
102847,2516349,2010
95228,92954,2010
145836,103276,2010
112144,88661,2010
112144,94602,2010
112144,103597,2010
112144,104710,2010
112144,107202,2010
112144,108362,2010
112144,109905,2010
112144,111945,2010
112144,1447641,2010
109708,108115,2010
109708,108322,2010
109708,108548,2010
109708,108713,2010
109708,109102,2010
109708,109529,2010
92447,91895,2010
101338,98904,2010
103305,98374,2010
103305,101505,2010
103305,102145,2010
103305,1087658,2010
106107,99745,2010
106107,99820,2010
106107,101180,2010
106107,105194,2010
106107,105584,2010
106107,105731,2010
106107,105789,2010
106107,105880,2010
96957,96865,2010
97645,96278,2010
97645,96444,2010
118119,109476,2010
118119,110990,2010
118119,112105,2010
118119,112915,2010
90180,89525,2010
90180,90011,2010
95678,95654,2010
95678,95655,2010
110529,109821,2010
110529,110293,2010
802399,96405,2012
802399,102294,2012
108549,104442,2010
108549,105803,2010
108549,108030,2010
102144,93427,2010
102144,96701,2010
102144,98284,2010
102144,101898,2010
100179,93562,2010
100179,97557,2010
100179,97782,2010
100179,98436,2010
100179,99267,2010
93606,89163,2010
96404,95992,2010
112847,94454,2010
112847,98441,2010
112847,100122,2010
112847,103981,2010
112847,105229,2010
112847,106278,2010
112847,106625,2010
112847,108302,2010
112847,108800,2010
112847,108898,2010
112847,109905,2010
112847,110138,2010
112847,110143,2010
108119,106890,2010
108119,107079,2010
108119,107900,2010
93256,88498,2010
100529,96776,2010
107716,106259,2010
90883,88437,2010
91791,88380,2010
104839,103352,2010
94069,90315,2010
94069,93077,2010
96541,90139,2010
107203,103112,2010
112902,94602,2010
112902,105547,2010
112902,107188,2010
112902,107701,2010
112902,108334,2010
112902,109026,2010
112902,110894,2010
112902,111477,2010
112902,112324,2010
112902,112774,2010
102001,86039,2010
102001,87167,2010
102001,90007,2010
102001,92915,2010
102001,93684,2010
102001,97242,2010
102001,97255,2010
102001,97258,2010
102001,98482,2010
102001,98765,2010
102001,100343,2010
102001,100457,2010
102001,2620917,2010
93743,93132,2010
94086,91441,2010
107653,98416,2010
107653,99657,2010
96111,92685,2010
219618,96405,2011
219618,108284,2011
219618,112145,2011
219618,118142,2011
219618,118319,2011
110895,89476,2010
110895,100067,2010
110895,100139,2010
110895,101912,2010
110895,102485,2010
110895,102742,2010
110895,104454,2010
110895,107864,2010
111787,107868,2010
111787,107999,2010
105394,94337,2010
105394,104225,2010
94985,90564,2010
92152,89293,2010
97700,96865,2010
2516298,85382,2013
2516298,89725,2013
2516298,90883,2013
2516298,94947,2013
103240,102597,2010
104585,91573,2010
104585,96424,2010
104585,100821,2010
104585,103369,2010
104585,103754,2010
104585,104442,2010
103754,91573,2010
103754,96424,2010
104091,97782,2010
104091,97783,2010
104091,103996,2010
101769,96594,2010
101769,100011,2010
101769,101162,2010
102846,101568,2010
110482,104183,2010
110482,109088,2010
110482,109207,2010
145837,104881,2010
145837,106845,2010
110178,103165,2010
112145,108284,2010
112145,109724,2010
112145,109725,2010
112145,109753,2010
112145,110899,2010
1087767,94317,2013
92446,89749,2010
92446,90548,2010
92446,90661,2010
92446,2620891,2010
103304,101590,2010
101339,100840,2010
110528,104301,2010
112515,112201,2010
106106,96473,2010
106106,97624,2010
106106,97917,2010
106106,98031,2010
106106,99227,2010
106106,101728,2010
106106,103981,2010
106106,104710,2010
106106,105746,2010
96956,87700,2010
96956,91841,2010
96956,95793,2010
90181,87409,2010
97644,97486,2010
118118,112017,2010
118118,112313,2010
100178,89749,2010
100178,95029,2010
100178,97500,2010
102145,98302,2010
102145,100552,2010
104992,101568,2010
104992,102484,2010
104992,103312,2010
104992,103779,2010
111293,108089,2010
111293,110773,2010
111293,110787,2010
108548,106127,2010
108548,108115,2010
108548,108134,2010
108548,108284,2010
112846,110773,2010
112846,112742,2010
96405,87278,2010
96405,90122,2010
96405,92515,2010
96405,92610,2010
96405,92685,2010
100482,100010,2010
100482,100343,2010
93257,87624,2010
100528,95176,2010
100528,98436,2010
102515,99987,2010
102515,100088,2010
102515,100929,2010
102515,101247,2010
1447641,88661,2013
1447641,89266,2013
1447641,91179,2013
98948,97848,2010
107717,101031,2010
107717,102407,2010
107717,107669,2010
106805,103352,2010
91790,88969,2010
104838,100343,2010
112903,111285,2010
107202,91179,2010
107202,103962,2010
107202,105012,2010
107202,105121,2010
107202,105496,2010
107202,106170,2010
107202,106609,2010
93742,92187,2010
100197,90314,2010
100197,94874,2010
100197,96701,2010
100197,97605,2010
100197,100143,2010
100197,100178,2010
102450,99765,2010
102450,101440,2010
105395,104382,2010
110894,101545,2010
110894,101709,2010
110894,102797,2010
110894,102807,2010
110894,103831,2010
110894,105746,2010
110894,107701,2010
111786,103241,2010
111786,104907,2010
111786,108230,2010
111786,108908,2010
111786,109952,2010
111786,110791,2010
111786,111115,2010
103611,89660,2010
103611,89968,2010
103611,93574,2010
103611,93667,2010
103611,94950,2010
103611,97425,2010
103611,97649,2010
103611,100883,2010
103611,102037,2010
95696,95551,2010
112450,88284,2010
112450,98965,2010
112450,106595,2010
112450,106805,2010
112450,107782,2010
112450,107921,2010
112450,108085,2010
112450,108302,2010
112450,108909,2010
112450,111882,2010
112450,112261,2010
106043,103352,2010
106043,103451,2010
106043,104550,2010
106043,104551,2010
97701,96444,2010
97701,97500,2010
100894,89694,2010
103241,92076,2010
103241,96042,2010
103241,102963,2010
103241,103168,2010
102283,98528,2010
105546,88661,2010
105546,95269,2010
96239,94602,2010
145708,112129,2010
145708,131147,2010
117982,109587,2010
117982,110698,2010
117982,111051,2010
117982,111303,2010
117982,112152,2010
117982,112387,2010
117982,112847,2010
102779,90051,2010
102779,94819,2010
102779,96652,2010
102779,99196,2010
102779,100913,2010
102779,101924,2010
102779,102467,2010
107081,95710,2010
107081,98067,2010
107081,106994,2010
100744,99250,2010
94654,93539,2010
105116,102256,2010
105116,104183,2010
105116,105053,2010
105116,1087618,2010
111505,108135,2010
111505,108380,2010
111505,110587,2010
109836,94570,2010
109836,99461,2010
109836,100694,2010
109836,100708,2010
109836,102172,2010
109836,103870,2010
109836,105232,2010
109836,105547,2010
109836,105746,2010
109836,107235,2010
109836,107701,2010
109836,108586,2010
109836,108857,2010
109836,109088,2010
109836,109207,2010
109836,109271,2010
109836,109505,2010
109836,109525,2010
109836,109568,2010
109836,109661,2010
102329,100374,2010
102329,100476,2010
102329,101545,2010
102329,101924,2010
100314,87761,2010
100314,88284,2010
100314,90180,2010
100314,90196,2010
100314,93427,2010
100314,94478,2010
100314,94947,2010
100314,95268,2010
100314,95497,2010
100314,97185,2010
100314,97311,2010
100314,98284,2010
96393,94803,2010
103492,92515,2010
103492,102112,2010
103492,103165,2010
95415,95204,2010
112779,100694,2010
112779,103870,2010
112779,106281,2010
112779,108135,2010
112779,108380,2010
112779,109661,2010
112779,110440,2010
112779,110587,2010
112779,111505,2010
112779,111924,2010
112779,111944,2010
110744,101704,2010
110744,102485,2010
110744,103260,2010
110744,104454,2010
110744,110115,2010
111856,105245,2010
111856,108115,2010
111856,109621,2010
111856,110134,2010
111856,111196,2010
111856,111302,2010
86239,86222,2010
109565,104547,2010
109565,108284,2010
109565,108548,2010
109565,109067,2010
98227,92312,2010
98227,95012,2010
93938,91142,2010
93938,93519,2010
112329,107701,2010
112329,109271,2010
112329,110587,2010
112329,110661,2010
112329,111744,2010
122265,111552,2010
122265,118031,2010
101505,90682,2010
103538,102450,2010
103538,103450,2010
90247,88284,2010
109420,104907,2010
109420,106808,2010
109420,106845,2010
109420,107833,2010
109420,109246,2010
109420,109285,2010
109420,109342,2010
98362,95229,2010
98362,96941,2010
97097,96280,2010
101010,98752,2010
104212,103902,2010
104212,104032,2010
104212,104198,2010
95550,89821,2010
95550,93538,2010
95550,94458,2010
95550,95361,2010
118231,118067,2010
92295,90143,2010
92295,91158,2010
92295,92076,2010
112796,106701,2010
112796,110972,2010
109070,105382,2010
109070,105911,2010
109070,107243,2010
99820,91573,2010
99820,96015,2010
99820,99162,2010
99820,99745,2010
95100,88925,2010
103187,100207,2010
103187,102666,2010
103187,102806,2010
104642,101011,2010
104642,103535,2010
104642,104029,2010
104642,104225,2010
110251,101031,2010
110251,109572,2010
108231,103981,2010
108231,105229,2010
108231,106625,2010
101913,85911,2010
101913,87219,2010
101913,92685,2010
101913,99196,2010
101913,99339,2010
101913,101154,2010
101913,101733,2010
101913,101894,2010
100601,100587,2010
105403,101924,2010
94341,90093,2010
111010,100968,2010
111010,104927,2010
111010,109246,2010
111010,110529,2010
111010,110929,2010
109973,103915,2010
109973,104462,2010
99123,89694,2010
99123,92871,2010
108661,97171,2010
108661,106127,2010
108661,107868,2010
108661,107917,2010
103884,88441,2010
94711,87668,2010
94711,90251,2010
94711,90882,2010
94711,91676,2010
94711,91928,2010
94711,93885,2010
94711,94090,2010
105053,104183,2010
105053,104442,2010
2959735,96405,2015
2959735,96594,2015
2959735,109066,2015
2959735,111513,2015
2959735,112261,2015
2959735,118379,2015
2959735,145821,2015
111440,104316,2010
111440,108729,2010
111440,109694,2010
111440,109895,2010
107740,96424,2010
100085,96038,2010
96002,95377,2010
820744,96405,2013
820744,106783,2013
110986,96668,2010
111694,107042,2010
111694,109134,2010
111694,109972,2010
111694,111011,2010
112811,103309,2010
102112,86721,2010
102112,89354,2010
102112,89905,2010
102112,92016,2010
102112,92702,2010
102112,94602,2010
92942,92871,2010
101694,89565,2010
101694,99495,2010
101694,101114,2010
101694,101552,2010
101694,101565,2010
101694,101568,2010
106151,104951,2010
100986,100895,2010
92411,90987,2010
1087730,94269,2013
103353,88569,2010
110085,97242,2010
110085,100786,2010
110085,109476,2010
90586,89089,2010
106501,98118,2010
103703,101246,2010
103703,101912,2010
102811,98836,2010
95784,93780,2010
95784,95711,2010
95291,87668,2010
95291,93387,2010
95291,94547,2010
802770,96405,2012
802770,111713,2012
802770,112324,2012
802770,117872,2012
108909,103980,2010
108909,104439,2010
108909,105727,2010
98159,97613,2010
98159,98071,2010
106014,105336,2010
104029,103535,2010
103646,101573,2010
103646,102685,2010
103646,102807,2010
103646,102847,2010
103646,102963,2010
103646,103187,2010
103646,103305,2010
103646,103535,2010
104183,96536,2010
104183,102256,2010
104183,104029,2010
149005,92076,2010
149005,96405,2010
149005,96795,2010
149005,112256,2010
149005,118271,2010
102954,94478,2010
102954,98932,2010
102954,99227,2010
102954,101744,2010
102954,102407,2010
110590,109084,2010
110590,109773,2010
110590,110138,2010
110590,110289,2010
110590,110525,2010
98509,89378,2010
145925,96405,2010
145925,106700,2010
145925,112742,2010
145925,117890,2010
145925,118181,2010
145925,134734,2010
106444,93112,2010
106444,103344,2010
106444,103962,2010
106444,106170,2010
101381,92758,2010
101381,97223,2010
101381,100207,2010
104479,99699,2010
104479,101660,2010
104479,103939,2010
137749,97242,2010
137749,108375,2010
137749,108713,2010
137749,109529,2010
137749,110641,2010
137749,111725,2010
